,Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
109,122858878,"Cave of Bones: A True Story of Discovery, Adventure, and Human Origins",Lee Berger,"Berger, Lee",John Hawks,1426223889,9781426223884,0,4.25,National Geographic,Hardcover,240.0,2023.0,,,2025/07/21,to-read,to-read (#3075),to-read,,,,0,0
110,60049471,The Day I Die: The Untold Story of Assisted Dying in America,Anita Hannig,"Hannig, Anita",,1728244919,9781728244914,0,4.35,Sourcebooks,Hardcover,320.0,2022.0,,,2025/07/19,to-read,to-read (#3074),to-read,,,,0,0
111,56444594,Our Brains at War: The Neuroscience of Conflict and Peacebuilding,Mari Fitzduff,"Fitzduff, Mari",,0197512658,9780197512654,0,4.62,Oxford University Press,Hardcover,216.0,2021.0,,,2025/07/19,to-read,to-read (#3073),to-read,,,,0,0
112,17346832,How Dogs Love Us: A Neuroscientist and His Adopted Dog Decode the Canine Brain,Gregory Berns,"Berns, Gregory",,0544114515,9780544114517,0,3.97,New Harvest,Hardcover,248.0,2013.0,2013.0,,2025/07/10,to-read,to-read (#3072),to-read,,,,0,0
113,62315875,If We Burn: The Mass Protest Decade and the Missing Revolution,Vincent Bevins,"Bevins, Vincent",,1541788974,9781541788978,0,4.24,PublicAffairs,Hardcover,337.0,2023.0,2023.0,,2025/07/04,to-read,to-read (#3071),to-read,,,,0,0
114,218725780,Your Brain on Altruism: The Power of Connection and Community during Times of Crisis,Karlis,"Karlis, Karlis",,0520397606,9780520397606,0,4.24,University of California Press,Paperback,238.0,2025.0,,,2025/07/04,to-read,to-read (#3070),to-read,,,,0,0
115,63241875,The Underworld: Journeys to the Depths of the Ocean,Susan Casey,"Casey, Susan",,0385545576,9780385545570,0,4.22,Doubleday,Hardcover,352.0,2023.0,2023.0,,2025/06/30,to-read,to-read (#3069),to-read,,,,0,0
116,56549899,Linear Algebra for Everyone,Gilbert Strang,"Strang, Gilbert",,1733146636,9781733146630,0,4.67,Wellesley-Cambridge Press,Hardcover,368.0,2020.0,,,2025/06/26,to-read,to-read (#3068),to-read,,,,0,0
117,217525919,"Our Brains, Our Selves",Masud Husain,"Husain, Masud",,183726032X,9781837260324,0,4.2,Canongate Books,Kindle Edition,280.0,2025.0,,,2025/06/13,to-read,to-read (#3067),to-read,,,,0,0
118,200652208,The Well-Connected Animal: Social Networks and the Wondrous Complexity of Animal Societies,Lee Alan Dugatkin,"Dugatkin, Lee Alan",,0226818780,9780226818788,0,3.57,University of Chicago Press,Hardcover,264.0,2024.0,,,2025/06/13,to-read,to-read (#3066),to-read,,,,0,0
119,6033964,The 10000 Year Explosion: How Civilization Accelerated Human Evolution,Gregory Cochran,"Cochran, Gregory",Henry Harpending,0465002218,9780465002214,0,3.94,Basic Books,Hardcover,304.0,2009.0,2009.0,,2025/06/07,to-read,to-read (#3065),to-read,,,,0,0
120,204294839,Taming Silicon Valley: How We Can Ensure That AI Works for Us,Gary F. Marcus,"Marcus, Gary F.",,0262551063,9780262551069,0,3.96,The MIT Press,Paperback,240.0,2024.0,,,2025/06/07,to-read,to-read (#3064),to-read,,,,0,0
121,208185059,Feeding the Machine: The Hidden Human Labor Powering A.I.,James  Muldoon,"Muldoon, James","Mark      Graham, Callum Cant",1639734961,9781639734962,0,4.12,Bloomsbury Publishing,Hardcover,288.0,2024.0,2024.0,,2025/05/29,to-read,to-read (#3063),to-read,,,,0,0
122,73050483,The Genetic Age: Our Perilous Quest To Edit Life,Matthew Cobb,"Cobb, Matthew",,1788167015,9781788167017,0,4.08,Profile Books Ltd,Paperback,448.0,2023.0,2023.0,,2025/05/26,to-read,to-read (#3062),to-read,,,,0,0
123,123202357,The Genetic Book of the Dead: A Darwinian Reverie,Richard Dawkins,"Dawkins, Richard",,1804548065,9781804548066,0,4.07,Apollo,Kindle Edition,352.0,2024.0,2024.0,,2025/05/26,to-read,to-read (#3061),to-read,,,,0,0
124,176443223,"The War Below: Lithium, Copper, and the Global Battle to Power Our Lives",Ernest Scheyder,"Scheyder, Ernest",,1668011808,9781668011805,0,3.84,Atria/One Signal Publishers,Hardcover,384.0,2024.0,2024.0,,2025/05/20,to-read,to-read (#3060),to-read,,,,0,0
125,213395504,"The Art of Uncertainty: How to Navigate Chance, Ignorance, Risk and Luck",David Spiegelhalter,"Spiegelhalter, David",,1324106115,9781324106111,0,3.78,W. W. Norton & Company,Hardcover,336.0,2025.0,2024.0,,2025/05/20,to-read,to-read (#3059),to-read,,,,0,0
126,210678415,How to Feed the World: A Factful Guide,Vaclav Smil,"Smil, Vaclav",,0241999499,9780241999493,0,3.56,Penguin,Kindle Edition,258.0,2024.0,2025.0,,2025/05/18,to-read,to-read (#3058),to-read,,,,0,0
127,34946912,The Manual: A Philosopher's Guide to Life,Epictetus,"Epictetus, Epictetus","Ancient Renewal, Sam Torode",,,0,4.24,Ancient Renewal,Kindle Edition,70.0,2017.0,125.0,,2023/05/24,to-read,to-read (#1631),to-read,,,,0,0
128,60321457,Why We Meditate: The Science and Practice of Clarity and Compassion,Daniel Goleman,"Goleman, Daniel",Tsoknyi Rinpoche,1982178450,9781982178451,0,3.9,Atria Books,Hardcover,224.0,2022.0,,,2025/05/10,to-read,to-read (#3057),to-read,,,,0,0
129,58340694,Mindwandering: How Your Constant Mental Drift Can Improve Your Mood and Boost Your Creativity,Moshe Bar,"Bar, Moshe",,0306925303,9780306925306,0,3.71,Balance,Hardcover,272.0,2022.0,,,2025/05/10,to-read,to-read (#3056),to-read,,,,0,0
130,48585699,Cerebro y silencio: Las claves de la creatividad y la serenidad (Spanish Edition),Michel Le Van Quyen,"Quyen, Michel Le Van",Pablo Hermida Lazcano,841788601X,9788417886011,0,4.04,Plataforma,Kindle Edition,209.0,2019.0,2019.0,,2025/05/07,to-read,to-read (#3054),to-read,,,,0,0
131,27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,"Armstrong, Karen",,0385721277,9780385721271,0,3.94,Knopf Doubleday Publishing Group,Paperback,306.0,2005.0,2004.0,,2025/05/07,to-read,to-read (#3055),to-read,,,,0,0
132,58999194,Between Us: How Cultures Create Emotions,Batja Mesquita,"Mesquita, Batja",,1324002441,9781324002444,4,3.88,W. W. Norton & Company,Hardcover,304.0,2022.0,2022.0,,2025/05/06,to-read,to-read (#3053),to-read,,,,0,0
133,1107387,The Parsimonious Universe: Shape and Form in the Natural World,Stefan Hildebrandt,"Hildebrandt, Stefan",Anthony J. Tromba,0387979913,9780387979915,0,4.45,Copernicus,Hardcover,,1996.0,1996.0,,2025/04/29,to-read,to-read (#3052),to-read,,,,0,0
134,154431849,"A Brief History of Love: What Attracts Us, How We Fall in Love and Why Biology Screws it All Up",Liat Yakir,"Yakir, Liat",,178678825X,9781786788252,0,4.24,Watkins Publishing,Kindle Edition,270.0,2024.0,,,2025/04/02,to-read,to-read (#3051),to-read,,,,0,0
135,57615568,Collapse: The Fall of the Soviet Union,Vladislav M. Zubok,"Zubok, Vladislav M.",,0300257309,9780300257304,0,4.26,Yale University Press,Hardcover,576.0,2021.0,2021.0,,2025/03/28,to-read,to-read (#3050),to-read,,,,0,0
136,61992925,Side Effects: How Left-Brain Right-Brain Differences Shape Everyday Behaviour,Lorin J. Elias,"Elias, Lorin J.",,1459747577,9781459747579,0,3.5,Dundurn Press,Kindle Edition,248.0,2022.0,,,2025/03/25,to-read,to-read (#3049),to-read,,,,0,0
137,55332273,A Story of Us: A New Look at Human Evolution,Lesley Newson,"Newson, Lesley",Peter Richerson,0190883200,9780190883201,0,3.87,Oxford University Press,Hardcover,304.0,2021.0,2021.0,,2025/03/19,to-read,to-read (#3048),to-read,,,,0,0
138,16796,"The Discoveries: Great Breakthroughs in 20th-Century Science, Including the Original Papers",Alan Lightman,"Lightman, Alan",,037571345X,9780375713453,0,4.12,Knopf Doubleday Publishing Group,Paperback,595.0,2006.0,2005.0,,2025/03/19,to-read,to-read (#3047),to-read,,,,0,0
139,157981712,Why We Remember: Unlocking Memory's Power to Hold on to What Matters,Charan Ranganath,"Ranganath, Charan",,038554863X,9780385548632,0,3.91,Doubleday,Hardcover,304.0,2024.0,2024.0,,2025/03/14,to-read,to-read (#3046),to-read,,,,0,0
140,182354,Unpopular Essays,Bertrand Russell,"Russell, Bertrand",,0415119634,9780415119634,0,4.1,Routledge,Paperback,194.0,1995.0,1950.0,,2025/03/06,to-read,to-read (#3045),to-read,,,,0,0
141,7518301,Computational Topology: An Introduction,Herbert Edelsbrunner,"Edelsbrunner, Herbert",John L. Harer,0821849255,9780821849255,0,4.18,Amer Mathematical Society,Hardcover,241.0,2009.0,2010.0,,2025/02/25,to-read,to-read (#3043),to-read,,,,0,0
142,180350208,"Mastery: How Learning Transforms Our Brains, Minds, and Bodies",Arturo E. Hernandez,"Hernandez, Arturo E.",,1633889408,9781633889408,0,3.5,Prometheus,Hardcover,240.0,2024.0,,,2025/02/14,to-read,to-read (#3042),to-read,,,,0,0
143,149110143,"How to Listen When Markets Speak: Risks, Myths, and Investment Opportunities in a Radically Reshaped Economy",Lawrence G. McDonald,"McDonald, Lawrence G.",James Patrick Robinson,0593727495,9780593727492,0,4.2,Crown Currency,Hardcover,272.0,2024.0,,,2025/02/12,to-read,to-read (#3041),to-read,,,,0,0
144,1898,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,"Krakauer, Jon",,,,0,4.26,Anchor Books,Paperback,368.0,1999.0,1997.0,,2025/02/11,to-read,to-read (#3040),to-read,,,,0,0
145,58462626,Making History: The Storytellers Who Shaped the Past,Richard  Cohen,"Cohen, Richard",,1982195789,9781982195786,0,4.02,Simon & Schuster,Hardcover,784.0,2022.0,2020.0,,2025/02/11,to-read,to-read (#3039),to-read,,,,0,0
146,199420417,Atlas of Finance: Mapping the Global Story of Money,Dariusz Wójcik,"Wójcik, Dariusz","Oliver Uberti, James  Cheshire, Panagiotis Iliopoulos, Stefanos Ioannou, Liam Keenan, Julien Migozzi, Timothy Monteath, Vladimir Pazitka, Morag Torrance, Michael Urban",0300253052,9780300253054,0,4.51,Yale University Press,Hardcover,240.0,2024.0,,,2025/02/08,to-read,to-read (#3038),to-read,,,,0,0
147,22310610,Warum andere auf Ihre Kosten immer reicher werden: ... und welche Rolle der Staat und unser Papiergeld dabei spielen,Philipp Bagus,"Bagus, Philipp",Andreas Marquart,3898798577,9783898798570,0,4.16,FBV,Paperback,192.0,2014.0,2014.0,,2025/02/08,to-read,to-read (#3038),to-read,,,,0,0
148,6581757,Prince of Networks: Bruno Latour and Metaphysics,Graham Harman,"Harman, Graham",,0980544068,9780980544060,0,3.75,Re.Press,Paperback,258.0,2009.0,2009.0,,2025/01/31,to-read,to-read (#3037),to-read,,,,0,0
149,61895689,"The Eagle and The Lion: Rome, Persia, and an Unwinnable Conflict",Adrian Goldsworthy,"Goldsworthy, Adrian",,1838931953,9781838931957,0,3.94,Apollo ,Hardcover,608.0,2023.0,2023.0,,2025/01/29,to-read,to-read (#3036),to-read,,,,0,0
150,6413924,Design for a Brain,William Ross Ashby,"Ashby, William Ross",,,,0,4.23,Chapman & Hall Ltd.,Hardcover,260.0,1952.0,1952.0,,2025/01/26,to-read,to-read (#3035),to-read,,,,0,0
151,583911,An Introduction to Cybernetics,William Ross Ashby,"Ashby, William Ross",,0416683002,9780416683004,0,4.08,Methuen,Paperback,295.0,1979.0,1956.0,,2025/01/26,to-read,to-read (#3034),to-read,,,,0,0
152,45691917,The First Political Order: How Sex Shapes Governance and National Security Worldwide,Valerie M. Hudson,"Hudson, Valerie M.","Donna Lee Bowen, Perpetua Lynne Nielsen",0231194668,9780231194662,0,4.38,Columbia University Press,Hardcover,616.0,2020.0,,,2025/01/26,to-read,to-read (#3033),to-read,,,,0,0
153,201428925,Just Following Orders: Atrocities and the Brain Science of Obedience,Emilie A. Caspar,"Caspar, Emilie A.",,1009385437,9781009385435,4,4.0,Cambridge University Press,Hardcover,261.0,2024.0,,,2025/01/04,,,read,,,,1,0
154,62871044,Fundamentals of Computational Neuroscience (3rd Edition),Thomas Trappenberg,"Trappenberg, Thomas",,0192869361,9780192869364,0,5.0,Oxford University Press,Paperback,416.0,2022.0,,,2025/01/26,to-read,to-read (#3032),to-read,,,,0,0
155,818045,Dynamical Systems in Neuroscience: The Geometry of Excitability And Bursting (Computational Neuroscience),Eugene M. Izhikevich,"Izhikevich, Eugene M.",,0262090430,9780262090438,0,4.34,Mit Pr,Hardcover,441.0,2006.0,2006.0,,2025/01/26,to-read,to-read (#3031),to-read,,,,0,0
156,1120019,The Computational Brain (Computational Neuroscience),Patricia S. Churchland,"Churchland, Patricia S.",Terrence J. Sejnowski,0262531208,9780262531207,0,3.98,Bradford Books,Paperback,560.0,1994.0,1992.0,,2025/01/24,to-read,to-read (#3030),to-read,,,,0,0
157,61358639,Saving Time: Discovering a Life Beyond the Clock,Jenny Odell,"Odell, Jenny",,059324270X,9780593242704,0,3.6,Random House,Hardcover,400.0,2023.0,2023.0,,2025/01/22,to-read,to-read (#3029),to-read,,,,0,0
158,60614476,Billy No-Mates: How I Realised Men Have a Friendship Problem,Max Dickins,"Dickins, Max",,1838853510,9781838853518,0,4.16,Canongate Books,Hardcover,336.0,2022.0,2022.0,,2025/01/22,to-read,to-read (#3028),to-read,,,,0,0
159,18210744,"The Tyranny of Experts: Economists, Dictators, and the Forgotten Rights of the Poor",William Easterly,"Easterly, William",,0465031250,9780465031252,0,3.87,Basic Books,Hardcover,416.0,2014.0,2014.0,,2025/01/21,to-read,to-read (#3027),to-read,,,,0,0
160,57863480,Davos Man: How the Billionaires Devoured the World,Peter S. Goodman,"Goodman, Peter S.",,0063078309,9780063078307,0,3.93,Mariner Books,Hardcover,480.0,2022.0,2022.0,,2025/01/21,to-read,to-read (#3026),to-read,,,,0,0
161,37660370,The Covert Passive Aggressive Narcissist: Recognizing the Traits and Finding Healing After Hidden Emotional and Psychological Abuse,Debbie Mirza,"Mirza, Debbie",,,,0,4.29,Safe Place Publishing,ebook,228.0,2017.0,2017.0,,2025/01/21,to-read,to-read (#3025),to-read,,,,0,0
162,3697056,"Supersizing the Mind: Embodiment, Action, and Cognitive Extension (Philosophy of Mind)",Andy  Clark,"Clark, Andy",,0195333217,9780195333213,0,3.88,Oxford University Press,Hardcover,286.0,2008.0,2008.0,,2025/01/19,to-read,to-read (#3024),to-read,,,,0,0
163,51554723,El infinito en un junco: La invención de los libros en el mundo antiguo,Irene Vallejo,"Vallejo, Irene",,8417860797,9788417860790,0,4.24,Siruela,Paperback,452.0,2019.0,2019.0,,2025/01/19,to-read,to-read (#3023),to-read,,,,0,0
164,4286601,Human Problem Solving,Allen Newell,"Newell, Allen",Herbert A. Simon,0134454030,9780134454030,0,4.09,Prentice Hall,Hardcover,784.0,1972.0,1972.0,,2025/01/19,to-read,to-read (#3022),to-read,,,,0,0
165,25810040,The Sense of Agency: Social Cognition and Social Neuroscience,Patrick Haggard,"Haggard, Patrick",Baruch Eitam,0190267275,9780190267278,0,4.0,"Oxford University Press, USA",Hardcover,448.0,2015.0,2015.0,,2025/01/18,to-read,to-read (#3021),to-read,,,,0,0
166,179844469,Death As Told by a Sapiens to a Neanderthal,Juan José Millás,"Millás, Juan José","Juan Luis Arsuaga, Thomas Bunstead, Daniel Hahn",1922585939,9781922585936,0,4.06,Scribe,Paperback,304.0,2024.0,,,2025/01/18,to-read,to-read (#3020),to-read,,,,0,0
167,53398700,"Biological Physics: Energy, Information, Life",Philip    Nelson,"Nelson, Philip",,057868702X,9780578687025,0,4.08,Chiliagon Science,Paperback,584.0,2020.0,2003.0,,2025/01/18,to-read,to-read (#3019),to-read,,,,0,0
168,39952618,The Concise Book of Muscles,Chris Jarmey,"Jarmey, Chris",,1623173388,9781623173388,0,4.27,North Atlantic Books,Paperback,288.0,2018.0,2003.0,,2025/01/17,to-read,to-read (#3018),to-read,,,,0,0
169,49414873,Quantum Legacies: Dispatches from an Uncertain World,David Kaiser,"Kaiser, David",Alan Lightman,022669805X,9780226698052,0,4.14,University of Chicago Press,Hardcover,360.0,2020.0,,,2025/01/15,to-read,to-read (#3017),to-read,,,,0,0
170,50733328,"Go Wild: Eat Fat, Run Free, Be Social, and Follow Evolution's Other Rules for Total Health and Well-being",John J. Ratey,"Ratey, John J.",Richard Manning,721309081X,9787213090813,0,4.03,Zhejiang People's Publishing House,Paperback,235.0,2019.0,2014.0,,2023/05/15,to-read,to-read (#1602),to-read,,,,0,0
171,1880766,Vision: A Computational Investigation into the Human Representation and Processing of Visual Information,David  Marr,"Marr, David",,0716715678,9780716715672,0,4.34,W. H. Freeman,Paperback,397.0,1983.0,1982.0,,2025/01/14,to-read,to-read (#3016),to-read,,,,0,0
172,44109753,Statistical Analysis of fMRI Data,F. Gregory Ashby,"Ashby, F. Gregory",,0262042681,9780262042680,0,4.11,The MIT Press,Hardcover,568.0,2019.0,2011.0,,2025/01/13,to-read,to-read (#3015),to-read,,,,0,0
173,43672844,Cognition: The Thinking Animal,Daniel T. Willingham,"Willingham, Daniel T.",Cedar Riener,1107525128,9781107525122,0,3.46,Cambridge University Press,Paperback,448.0,2019.0,2000.0,,2025/01/10,to-read,to-read (#3014),to-read,,,,0,0
174,28144316,"The Great Transition: Climate, Disease and Society in the Late-Medieval World",Bruce M.S. Campbell,"Campbell, Bruce M.S.",,0521144434,9780521144438,0,4.08,Cambridge University Press,Paperback,485.0,2016.0,,,2025/01/10,to-read,to-read (#3013),to-read,,,,0,0
175,43522602,The First Cell: And the Human Costs of Pursuing Cancer to the Last,Azra Raza,"Raza, Azra",,1541699521,9781541699526,0,4.08,Basic Books,Hardcover,368.0,2019.0,2019.0,,2025/01/05,to-read,to-read (#3012),to-read,,,,0,0
176,203746293,10 to 25: The Science of Motivating Young People: A Groundbreaking Approach to Leading the Next Generation―And Making Your Own Life Easier,David Yeager,"Yeager, David",,1668023881,9781668023884,0,4.13,Avid Reader Press / Simon & Schuster,Hardcover,464.0,2024.0,2024.0,,2025/01/04,to-read,to-read (#3011),to-read,,,,0,0
177,61358647,The Transcendent Brain: Spirituality in the Age of Science,Alan Lightman,"Lightman, Alan",,0593317416,9780593317419,3,3.82,Pantheon,Hardcover,208.0,2023.0,2023.0,,2025/01/04,to-read,to-read (#3010),to-read,,,,0,0
178,50923402,"Life in the Fasting Lane: The Essential Guide to Making Intermittent Fasting Simple, Sustainable, and Enjoyable",Jason Fung,"Fung, Jason","Eve Mayer, Megan Ramos",0062969463,9780062969460,3,3.89,Harper Wave,Kindle Edition,256.0,2020.0,,,2025/01/04,,,read,,,,0,0
179,9696782,Diversity and Complexity (Primers in Complex Systems),Scott E. Page,"Page, Scott E.",,0691137676,9780691137674,0,4.12,Princeton University Press,Paperback,304.0,2010.0,2010.0,,2025/01/01,to-read,to-read (#3009),to-read,,,,0,0
180,23398718,The Man Who Wasn't There: Investigations into the Strange New Science of the Self,Anil Ananthaswamy,"Ananthaswamy, Anil",,0525954198,9780525954194,5,3.78,Dutton,Hardcover,305.0,2015.0,2015.0,2024/03/16,2023/03/08,,,read,,,,1,0
181,37509272,プリンシプル オブ プログラミング: 3年目までに身につけたい一生役立つ101の原理原則,上田 勲,"勲, 上田",,4798046140,9784798046143,0,3.67,秀和システム,Paperback,304.0,2016.0,,,2025/01/01,to-read,to-read (#3008),to-read,,,,0,0
182,57196550,The Programmer's Brain,Felienne Hermans,"Hermans, Felienne",,1617298670,9781617298677,0,3.85,Manning Publications,Paperback,256.0,2021.0,,,2025/01/01,to-read,to-read (#3007),to-read,,,,0,0
183,195853496,Math-ish: A Groundbreaking Guide to Finding Joy and Understanding in Mathematics,Jo Boaler,"Boaler, Jo",,0063340801,9780063340800,0,4.22,HarperOne,Hardcover,304.0,2024.0,,,2025/01/01,to-read,to-read (#3006),to-read,,,,0,0
184,2787502,Time Series Analysis (Chapman & Hall/CRC Texts in Statistical Science),Henrik Madsen,"Madsen, Henrik",,142005967X,9781420059670,0,0.0,Chapman and Hall/CRC,Hardcover,396.0,2007.0,2007.0,,2025/01/01,to-read,to-read (#3005),to-read,,,,0,0
185,58967980,Python Distilled,David Beazley,"Beazley, David",,0134173376,9780134173375,0,4.37,Pearson,Kindle Edition,354.0,2021.0,,,2025/01/01,to-read,to-read (#3004),to-read,,,,0,0
186,41392893,"Bayesian Statistics the Fun Way: Understanding Statistics and Probability with Star Wars, LEGO, and Rubber Ducks",Will Kurt,"Kurt, Will",,1593279566,9781593279561,0,4.19,No Starch Press,Paperback,256.0,2019.0,,,2025/01/01,to-read,to-read (#3003),to-read,,,,0,0
187,198134555,"Sex, God, and the Brain: How Sexual Pleasure Gave Birth to Religion and a Whole Lot More",Andrew B. Newberg,"Newberg, Andrew B.",,1684428629,9781684428625,0,3.38,Turner,Paperback,240.0,2024.0,,,2025/01/01,to-read,to-read (#3002),to-read,,,,0,0
